strategy,cycle_idx,entry_dt,exit_dt,dte,lot,spot_entry,spot_exit,legs_count,leg1_id,leg1_type,leg1_strike,leg1_in,leg1_out,leg1_vol,leg2_id,leg2_type,leg2_strike,leg2_in,leg2_out,leg2_vol,gross,costs,net,stt,turnover_fees,sebi_charges,stamp_duty,gst,slippage,variance_reconciliation,hist_margin,vix
OPT_STRANGLE_WEEKLY,65,2025-12-03,2025-12-09,6,75,25986.0,25839.65,2,41923,CE,26400.0,18.8,0.1,814305,41836,PE,25600.0,16.25,0.1,749370,2613.7499999999995,170.60000000000002,2443.1499999999996,0.02,0.9299999999999999,0.0026,0.08,14.57,75.0,4.547473508864641e-13,207268.49999999997,11.21
OPT_STRANGLE_WEEKLY,66,2025-12-10,2025-12-16,6,75,25758.0,25860.1,2,48230,CE,26150.0,25.5,0.1,1001509,48181,PE,25350.0,17.4,0.1,478601,3202.4999999999995,170.85000000000002,3031.6499999999996,0.02,1.1300000000000001,0.0031999999999999997,0.1,14.600000000000001,75.0,4.547473508864641e-13,206061.74999999997,10.91
OPT_STRANGLE_WEEKLY,67,2025-12-17,2025-12-23,6,75,25818.55,26177.15,2,57020,CE,26200.0,19.0,1.85,932992,56971,PE,25450.0,13.95,0.1,379725,2325.0,170.71,2154.29,0.15000000000000002,0.92,0.0027,0.07,14.57,75.0,0.0,205792.33125,9.84
OPT_STRANGLE_WEEKLY,68,2025-12-24,2025-12-30,6,75,26142.1,25938.85,2,65702,CE,26550.0,4.65,0.1,578078,65562,PE,25750.0,5.8,0.1,249834,768.75,169.76,598.99,0.02,0.27,0.0008,0.02,14.45,75.0,0.0,206652.78749999998,9.19
OPT_STRANGLE_WEEKLY,69,2025-12-31,2026-01-06,6,65,26129.6,26178.7,2,40495,CE,26500.0,10.8,0.1,1331868,40454,PE,25750.0,10.7,0.1,575219,1384.5,160.06,1224.44,0.02,0.5,0.0014,0.04,14.5,65.0,0.0,179732.02,9.48
OPT_STRANGLE_WEEKLY,70,2026-01-07,2026-01-13,6,65,26140.75,25732.3,2,46209,CE,26550.0,7.3,0.1,791612,46164,PE,25750.0,7.9,14.4,556816,45.500000000000014,161.18,-115.67999999999999,0.95,0.68,0.0019,0.03,14.52,65.0,1.4210854715202004e-14,179398.61875,9.95
OPT_STRANGLE_WEEKLY,71,2026-01-14,2026-01-20,6,65,25665.6,25232.5,2,47627,CE,26050.0,23.05,0.2,829476,47592,PE,25300.0,23.75,24.05,865660,1465.75,162.98,1302.77,1.57,1.62,0.0046,0.09,14.7,65.0,0.0,178209.72,11.32
OPT_STRANGLE_WEEKLY,72,2026-01-21,2026-01-27,6,65,25157.5,25175.4,2,58720,CE,25550.0,34.4,0.15,1293815,58612,PE,24800.0,48.85,0.3,2225811,5382.000000000001,161.85,5220.150000000001,0.03,1.9100000000000001,0.0054,0.17,14.74,65.0,9.094947017729282e-13,177111.1875,13.78
OPT_STRANGLE_WEEKLY,73,2026-01-28,2026-02-03,6,65,25342.75,25727.55,2,49833,CE,25700.0,80.7,28.95,849108,49782,PE,24950.0,73.95,0.25,440683,8154.25,166.55,7987.7,1.9,4.18,0.0119,0.30000000000000004,15.16,65.0,9.094947017729282e-13,183016.51875,13.53
OPT_STRANGLE_WEEKLY,74,2026-02-04,2026-02-10,6,65,25776.0,25935.15,2,42556,CE,26150.0,43.2,0.15,626789,42519,PE,25400.0,45.6,0.1,838451,5755.750000000001,161.99,5593.760000000001,0.02,2.0300000000000002,0.0058,0.16999999999999998,14.77,65.0,9.094947017729282e-13,181693.2,12.25
OPT_STRANGLE_WEEKLY,75,2026-02-11,2026-02-17,6,65,25953.85,25725.4,2,48250,CE,26350.0,18.1,0.1,352083,48219,PE,25550.0,23.8,0.2,284631,2704.0,160.64,2543.36,0.02,0.96,0.0028,0.09,14.57,65.0,4.547473508864641e-13,179858.52624999997,11.55
OPT_STRANGLE_WEEKLY,76,2026-02-18,2026-02-24,6,65,25819.35,25424.65,2,64880,CE,26200.0,21.4,0.1,702648,64851,PE,25450.0,34.55,30.35,587212,1657.4999999999995,163.82,1493.6799999999996,1.98,1.97,0.0056,0.11000000000000001,14.76,65.0,4.547473508864641e-13,179853.81374999997,12.22
OPT_STRANGLE_WEEKLY,77,2026-02-25,2026-03-02,5,65,25482.5,24865.7,2,54977,CE,25850.0,34.25,0.15,963657,54892,PE,25100.0,39.45,241.4,732625,-10910.25,183.73000000000002,-11093.98,15.7,7.17,0.0205,0.15000000000000002,15.69,65.0,0.0,178708.5625,13.49
OPT_STRANGLE_WEEKLY,78,2026-03-04,2026-03-10,6,65,24480.5,24261.6,2,45527,CE,24850.0,149.9,0.1,502689,45478,PE,24100.0,189.75,0.2,673694,22057.75,169.23000000000002,21888.52,0.02,7.73,0.022,0.6599999999999999,15.8,65.0,3.637978807091713e-12,189156.6625,21.14
OPT_STRANGLE_WEEKLY,79,2026-03-11,2026-03-17,6,65,23866.85,23581.15,2,57806,CE,24200.0,154.1,0.1,1446000,57748,PE,23500.0,157.25,0.4,1078334,20205.25,168.45,20036.8,0.04,7.1,0.020200000000000003,0.61,15.68,65.0,0.0,183129.00125,21.06
OPT_STRANGLE_WEEKLY,80,2026-03-18,2026-03-24,6,65,23777.8,22912.4,2,62642,CE,24150.0,65.15,0.1,617929,62593,PE,23400.0,102.4,491.85,625380,-21086.000000000004,209.46,-21295.460000000003,31.98,15.0,0.042800000000000005,0.33,17.11,65.0,3.637978807091713e-12,173174.235,18.72
OPT_STRANGLE_WEEKLY,81,2026-03-25,2026-03-30,5,65,23306.45,22331.4,2,54524,CE,23650.0,122.15,0.15,358440,54497,PE,22950.0,153.8,628.75,177904,-22941.75,225.17000000000002,-23166.92,40.879999999999995,20.580000000000002,0.058800000000000005,0.54,18.11,65.0,0.0,177003.27125000002,24.64
OPT_STRANGLE_WEEKLY,82,2026-04-01,2026-04-07,6,65,22679.4,23123.65,2,40772,CE,23000.0,181.55,115.45,1653848,40727,PE,22350.0,165.05,0.1,254746,15018.25,180.03,14838.22,7.51,10.52,0.03,0.6699999999999999,16.3,65.0,1.8189894035458565e-12,177315.905,25.01
OPT_STRANGLE_WEEKLY,83,2026-04-08,2026-04-13,5,65,23997.35,23842.65,2,54866,CE,24350.0,80.8,0.15,355770,54799,PE,23650.0,92.95,0.2,278768,11270.999999999998,164.45,11106.549999999997,0.02,3.96,0.0114,0.33999999999999997,15.11,65.0,1.8189894035458565e-12,175075.66374999998,19.7
OPT_STRANGLE_WEEKLY,84,2026-04-15,2026-04-21,6,65,24231.3,24576.6,2,63464,CE,24600.0,69.95,1.8,643567,63411,PE,23850.0,97.45,0.1,326213,10757.5,164.41,10593.09,0.13,3.85,0.011,0.33,15.09,65.0,0.0,176259.62249999997,18.67
OPT_STRANGLE_WEEKLY,85,2026-04-22,2026-04-28,6,65,24378.1,23995.7,2,72335,CE,24750.0,79.6,0.1,365749,72264,PE,24000.0,89.15,11.65,1312700,10205.0,165.36,10039.64,0.77,4.1,0.0118,0.33,15.14,65.0,0.0,177349.2825,18.3
OPT_STRANGLE_WEEKLY,86,2026-04-29,2026-05-05,6,65,24177.65,24032.8,2,74185,CE,24550.0,60.15,0.05,557194,74130,PE,23800.0,61.55,0.15,779872,7897.5,162.92000000000002,7734.58,0.01,2.77,0.0079,0.24,14.9,65.0,0.0,172922.96125,17.44
OPT_STRANGLE_WEEKLY,87,2026-05-06,2026-05-12,6,65,24330.95,23379.55,2,41814,CE,24700.0,80.95,0.15,829405,41749,PE,23950.0,48.35,567.95,773741,-28522.0,215.36,-28737.36,36.93,15.87,0.045399999999999996,0.25,17.26,65.0,3.637978807091713e-12,174463.23374999998,16.68
